,Disclosures,LegalProceedings,MDA,RiskFactors,Combined
2001-01-31,0.9785635966513235,1.0120650017167458,1.0124683353288932,1.0178720182093923,1.008392445768682
2001-02-28,0.9829202038311851,1.0119272432901987,1.0013173827413295,0.9796014073813295,1.0152042972487796
2001-03-31,0.9953522407313528,1.0078187662078115,1.0032731135531285,0.9524724661602246,1.0178035618586612
2001-04-30,0.9688196261756572,1.0055574368048947,1.0123581462475262,0.9846989978405405,1.0145470692729928
2001-05-31,0.9711435269935824,1.0179010970813698,1.0060001755330577,0.988721184496601,1.0229781831260933
2001-06-30,0.9756314989803831,1.0162362268015646,0.9980593814920541,0.9747612376476538,1.0162343051187372
2001-07-31,0.9923317863860569,1.0086604461821211,0.9852832490974737,0.9718762481041344,1.0089164986381758
2001-08-31,0.9916541276764613,1.0097956555906344,0.9806851697839266,0.9441846707603644,1.0037791547034183
2001-09-30,0.9618951272824892,1.0223979117475306,0.9924441800022417,0.9951821518248062,0.9890525988742329
2001-10-31,0.9911922507796246,1.0231693702132134,0.9953603873854906,0.9038324996414764,1.0109391408141413
2001-11-30,1.017946066558254,1.0278885401028766,1.0080822601410628,0.8472928796877884,1.0373322254788993
2001-12-31,1.0133685628737554,1.039645234191335,0.99266786237252,0.8098478409281441,1.0431686672717568
2002-01-31,1.0220342217144964,1.0414047427250477,1.0082163636549437,0.8227884553308933,1.0427835647935653
2002-02-28,1.0416661668517562,1.0543899070940286,1.0269228169684577,0.804684231913011,1.0778312719070033
2002-03-31,1.033757008327852,1.0471030104807995,1.0140250161534818,0.8554365036130404,1.0706501028143525
2002-04-30,1.0466389032409302,1.0307464268563995,1.030329309202041,0.8238898258838236,1.0710037323641586
2002-05-31,1.0517516828807636,1.0223350017556414,1.047215882590596,0.7811772596527637,1.0803958663821909
2002-06-30,1.061473423414062,0.9911722987593883,1.048127407869399,0.7892335546305831,1.0636827212695377
2002-07-31,1.0480836185033555,0.9961307505935463,1.063962868412477,0.7462970798074515,1.0706583282406261
2002-08-31,1.0427072061716476,1.003378191743739,1.075766076415427,0.7074441328706483,1.0686503367345033
2002-09-30,1.048934810007742,0.9960075692611916,1.0894487079645292,0.6821565156258452,1.0848817409791691
2002-10-31,1.0689857209951559,1.0131417371215934,1.1110064319742758,0.7421782384552225,1.11022695966556
2002-11-30,1.0672228321404753,0.9877041067230767,1.1229801608266305,0.7858835613962704,1.0992852909550836
2002-12-31,1.076895782802035,0.9953550864373472,1.1326156487830445,0.6695771591680848,1.128354840024584
2003-01-31,1.0701846403533648,0.9895135490041359,1.1332360543971722,0.662076792975408,1.1209663965693617
2003-02-28,1.0605213371898226,0.9887463967904542,1.1257499933502026,0.6745348151765066,1.1195724671509797
2003-03-31,1.0642499719933443,0.9712181656353075,1.1258592103095966,0.6906675037537601,1.1177572959988387
2003-04-30,1.0447731042643262,0.9766508193590636,1.1251950386134426,0.7014406102349031,1.1159719922074571
2003-05-31,1.0433568756184117,0.9907896285725781,1.113911594602879,0.7189752207575766,1.1157310031589736
2003-06-30,1.0515242937078535,0.9865032748073712,1.1292074934109118,0.6831603819695276,1.1211865035063835
2003-07-31,1.0463945957986742,0.9603911734321852,1.1220536524023972,0.6821838723139357,1.1032505515049893
2003-08-31,1.0550922665105291,0.9540493712357587,1.1259784606445866,0.6914677758020564,1.1023696607639502
2003-09-30,1.070622427583112,0.9654383013347287,1.1274244677086716,0.68823396951524,1.1177291974686718
2003-10-31,1.0778253167398428,0.9445834200688782,1.111804687464374,0.6918955533351977,1.1102440203836577
2003-11-30,1.0865433329456413,0.9421145938746597,1.116616164970534,0.6769403147915259,1.1202642444362032
2003-12-31,1.09737946302384,0.9550601154553372,1.1275155909174395,0.6882837746851423,1.128182030214628
2004-01-31,1.093699920714879,0.9413120425900136,1.125734280422347,0.7169110245796386,1.1302776829128036
2004-02-29,1.1005345754035836,0.9302683557005996,1.1320523797664388,0.7058779254784594,1.1385269904781206
2004-03-31,1.099796114474459,0.9219550602972029,1.1289878769701749,0.691961156119341,1.1332257284670555
2004-04-30,1.0980627874561473,0.924366179608686,1.1437593178552894,0.7229529426152032,1.137037279895601
