,Disclosures,LegalProceedings,MDA,RiskFactors,Combined
2001-01-31,0.9703598469387755,0.9861237040816326,0.9789594591836734,1.0531543353909465,0.9720253979591836
2001-02-28,0.9818267575777796,0.9951004988472423,0.9835801578204026,1.0064274202701953,0.9863903364421523
2001-03-31,0.9848408955930608,0.9992112488538935,0.9890175997000105,0.9562723301969527,0.9930937747121605
2001-04-30,0.9677823056501431,1.0170716197334329,0.9787747077325051,1.0371987747967577,0.9754540377413252
2001-05-31,0.9738510314809636,1.0228716159409086,0.9835925764188631,1.055183881005884,0.9891499499262956
2001-06-30,0.9846675452013456,1.0165099807376843,0.9755385189367878,1.0402878130187467,0.9808394451281204
2001-07-31,0.9966074229018969,1.0049443272553165,0.9677904237038285,1.0314891501734855,0.9709552558082886
2001-08-31,0.9991086634662566,0.9942191204498878,0.9618700842917702,0.9858843037434692,0.9559912599909188
2001-09-30,0.9823043693957995,1.0021345553969774,0.9692251318563166,0.8639636074834292,0.9517787918089102
2001-10-31,1.0131146566708318,1.0133500976616447,0.9704367621716606,0.9003716027677077,0.9744955469389223
2001-11-30,1.0309066351204312,1.0140238628821345,0.9893003001006562,0.9922326324613665,0.9903745740106717
2001-12-31,1.0229040750929324,1.020021989933181,0.9852056669177477,1.0225572910905314,0.9984843572685882
2002-01-31,1.0373374707862242,1.0195935390638584,1.0050267181368944,1.0227893190184056,0.9950952364560055
2002-02-28,1.056024237346187,1.0298543538964318,1.0267037497161513,1.0116428555775452,1.0235903876398718
2002-03-31,1.0444703623714426,1.0296699153886233,1.0225440175679008,1.079267321629022,1.0219273666039532
2002-04-30,1.0514820411240937,1.0119373393655635,1.0246945737145627,1.0401766426343757,1.0190220375285284
2002-05-31,1.0512223143305275,1.0059653498537326,1.036855743020011,1.0265364304035172,1.023798266605713
2002-06-30,1.056792752100923,0.9899462139133262,1.052052948225616,0.9452233941942491,1.0229217385856824
2002-07-31,1.0497357648685086,0.9926272654455434,1.073246817880858,0.8454653609837751,1.0274008673777317
2002-08-31,1.0538727210310672,1.0017703849663802,1.0740149084310109,0.8555027137203958,1.026761032939555
2002-09-30,1.0778793725248856,0.9896030121007285,1.0958827326588911,0.7568990726185342,1.04296640232244
2002-10-31,1.079901129306343,0.9885039787875497,1.1048521821432298,0.8124146395928726,1.0520864447232603
2002-11-30,1.0356552798492566,0.9663106212479602,1.1028482344008237,0.9015792641919351,1.0105198244003002
2002-12-31,1.0546324718489224,0.9789586609694747,1.1148560239200151,0.8538429851573329,1.0503370237799996
2003-01-31,1.05859699673394,0.9734413997968622,1.1263444104770373,0.8315888973047124,1.0461880210524728
2003-02-28,1.0506458429335614,0.9723264297519488,1.1182602424224999,0.813044354806674,1.0350091672673605
2003-03-31,1.0550537960482138,0.9623455572901308,1.123132010264228,0.8183359637436659,1.0347754932476665
2003-04-30,1.0531324797823822,0.9638663038570385,1.1094984118735114,0.9028377420278106,1.031677665158021
2003-05-31,1.0534788023983588,0.9801052052685416,1.0969098320876962,0.9898324654649705,1.0353506130311867
2003-06-30,1.0496575445379002,0.9813054841074224,1.1043505856181735,0.9975908652523328,1.0419152958523197
2003-07-31,1.0587416558060256,0.965979244776886,1.1147101829331187,1.026101045128875,1.0495832395767786
2003-08-31,1.073196417956047,0.969222736943708,1.1141390759578649,1.0709985223268164,1.0503842108190053
2003-09-30,1.0877844535222105,0.9749968220588825,1.105557635731855,1.054055562243157,1.0606538708392141
2003-10-31,1.0901111578692464,0.9653643807511404,1.1021693610459453,1.1281867769189007,1.0529709704107968
2003-11-30,1.0922424697894628,0.966919848736268,1.1062920030476855,1.1516652831347565,1.05825478948492
2003-12-31,1.1034127666560118,0.9750246597071371,1.112500908873076,1.2120636990626248,1.0651700093994005
2004-01-31,1.0988354276832486,0.9614808010930009,1.1001903484331395,1.2412983737048902,1.055090338207699
2004-02-29,1.1064968783010676,0.9532082791465682,1.1145505380503344,1.2667408763483732,1.0720110803510063
2004-03-31,1.106806268377182,0.9501752773950899,1.1138059614260936,1.2591847256579878,1.067437541976683
2004-04-30,1.1156817026675325,0.9460931789684092,1.1286892958739523,1.2288653074739355,1.0761794306488992
2004-05-31,1.1084197987719127,0.9456248724988319,1.1120404492427864,1.2531014363849606,1.0624604490069058
2004-06-30,1.1056869105851979,0.9463353552027804,1.1158683534581653,1.2898098103630586,1.0703092563181797
2004-07-31,1.0998646228120046,0.9562560977388342,1.1171670192661787,1.2341044776897805,1.0777522961018466
2004-08-31,1.114304992353288,0.9660326063815188,1.1066752478017114,1.229902374656826,1.0785252314551828
2004-09-30,1.1129970257014474,0.9668823306335871,1.1122057218413457,1.2629991129524236,1.073209048525026
2004-10-31,1.1139017219266552,0.9606962470806322,1.1064402403129658,1.293726742600864,1.0644882065522754
2004-11-30,1.1344271229364893,0.9561342535120717,1.1087219346024153,1.369393727001433,1.0713983100208604
2004-12-31,1.1195389708297927,0.956641053448793,1.0987099832036404,1.4208225569011375,1.0662202419885296
2005-01-31,1.1237266520456497,0.9685754043932951,1.1081498639414724,1.3796655753078815,1.0811875371112096
2005-02-28,1.1341190366561469,0.9705387759219579,1.1176050848096428,1.4065430216917414,1.087873633938283
2005-03-31,1.1352216433852844,0.9718543115223495,1.1261757016975764,1.389060232021528,1.0931148758975813
2005-04-30,1.1344019786070774,0.9697297983298386,1.143208787421266,1.431223044677536,1.088269320737396
2005-05-31,1.1405888368381036,0.9658843743953698,1.1118000592185298,1.3627874543424394,1.0811115068999704
2005-06-30,1.1454279479196519,0.965774914070247,1.102827242805911,1.342612855204952,1.0745365397310072
2005-07-31,1.1348920211417202,0.9525343469501112,1.0821433577602313,1.4113075842832925,1.0521842828186698
2005-08-31,1.1385676005628043,0.9612426103446938,1.076529396781196,1.396542192242123,1.056087510727826
2005-09-30,1.138144982858334,0.9667995342579003,1.065461850707747,1.4069655510382333,1.0542943172402228
2005-10-31,1.1406179047904261,0.9755150840797147,1.0680617733205484,1.4397926257061213,1.059534870031855
2005-11-30,1.1320740947356351,0.9736194591866367,1.0723085068157558,1.5002200996737203,1.0542680627434706
2005-12-31,1.1360305666271948,0.9731571886413719,1.0599390123965418,1.51037733523776,1.0506048577497453
2006-01-31,1.1313227979983485,0.9711583535664287,1.0592165449868471,1.4494310532615744,1.0459434419209448
2006-02-28,1.1219832319041343,0.97932862951675,1.064594738610682,1.4542275503029785,1.0490412809193925
2006-03-31,1.1145041832707292,0.9865649786985928,1.064096486546589,1.4748343450674297,1.0443482341816566
