,Disclosures,LegalProceedings,MDA,RiskFactors,Combined
2001-01-31,1.0110280920726689,1.027442364354445,1.0054521511034196,1.0398675421952077,1.0364693235886213
2001-02-28,1.129924243432013,1.1291385479015792,1.0867358869257788,1.1638905241939845,1.2059241305343287
2001-03-31,1.1423356045942412,1.141115863551523,1.1125580057152165,1.1670616544087196,1.231280451872767
2001-04-30,1.1787102633579714,1.1992946943183884,1.1209474708247562,1.2126025473025455,1.2959755618815336
2001-05-31,1.2442222149507078,1.2705797077888807,1.1656977818878864,1.302440623481758,1.4171481007464313
2001-06-30,1.2518564611767584,1.230756232335567,1.1677101749758962,1.2741656657665605,1.3769387236524127
2001-07-31,1.3159071774945645,1.2281798393935703,1.1880337409358483,1.3278714560307574,1.4506665967470844
2001-08-31,1.329045264949962,1.2398267914301624,1.1997711797469435,1.3659843096260185,1.498191647190624
2001-09-30,1.243847934259952,1.1557473449800613,1.1428639806442975,1.1450725609036447,1.2596570190457828
2001-10-31,1.2456452688495285,1.161585103538012,1.170390177594729,1.07120326198385,1.255210696214197
2001-11-30,1.2939396892497332,1.2193274577985376,1.2321485524856766,1.160766810904523,1.3868655500182034
2001-12-31,1.354977132066366,1.297037780452025,1.2682298025191079,1.2736593605618693,1.5074549651159508
2002-01-31,1.3808660081191986,1.2925504516345179,1.3100083941304417,1.313239647256337,1.554128829120091
2002-02-28,1.5059618435701418,1.3861855969181984,1.3878009517178949,1.5299607353165139,1.767789272872545
2002-03-31,1.6014356375809378,1.4923415925770467,1.479484543039643,1.8013765537853215,2.0095594477892997
2002-04-30,1.631066875213711,1.478552006885045,1.486011181040903,1.9207171340817293,2.0289093240660736
2002-05-31,1.6309875777951617,1.485132024995669,1.5101294304718893,2.236185781991431,2.0642987783820654
2002-06-30,1.5992193281291525,1.422506159810816,1.4545053550000018,1.9368417985568638,1.8962068177489773
2002-07-31,1.4387113184996845,1.2677603006346003,1.338133393384581,0.599016542051276,1.4189329930936019
2002-08-31,1.4457606549694306,1.2986598220055157,1.3752859197415779,0.570500578908984,1.483988823019845
2002-09-30,1.3896340409800119,1.2070930266800226,1.3153860206367005,0.32943639348100967,1.2978135888802973
2002-10-31,1.3562098634570203,1.172618436503013,1.3107157571626753,0.2856736867141792,1.2346684476646286
2002-11-30,1.338925184986122,1.1729102592189817,1.347192841071405,0.33798597923691887,1.2556650096794166
2002-12-31,1.3774821028965898,1.227754150392803,1.3770943128434359,0.39354255439152364,1.3402402117086147
2003-01-31,1.3322338174024795,1.175396204410188,1.3254164037932572,0.3150233977422804,1.234557531895845
2003-02-28,1.2766498339102872,1.132460533835947,1.272256477147395,0.2443835224268239,1.1321062576129068
2003-03-31,1.2805479811203486,1.1351161876467275,1.2793129710557227,0.2824096147073818,1.1437685658807093
2003-04-30,1.3096721125905115,1.1590967610314797,1.2943813515240334,0.321183412752452,1.190952744942869
2003-05-31,1.3578165271810498,1.2231112221638982,1.3199994452014832,0.44276647957259174,1.294946769917624
2003-06-30,1.3577040736524966,1.2290211462874199,1.3370579420805013,0.4775293620928427,1.315494783785921
2003-07-31,1.3620071645287386,1.2260511726977863,1.341677426226006,0.4637025979746576,1.317733066600101
2003-08-31,1.3776847702504618,1.2456096389047224,1.3564423910212038,0.48193498861772543,1.3610059590869603
2003-09-30,1.4041751497381638,1.256771762930941,1.3552211104890037,0.494054577588405,1.3951584728095425
2003-10-31,1.4359230785424175,1.2885870808201327,1.3762680495581001,0.5334918468597888,1.4820030886422277
2003-11-30,1.4526805793911104,1.3008930395372316,1.4006538895726053,0.5511430663095644,1.5280566809905325
2003-12-31,1.5628210777753968,1.3918893148184568,1.4866854374913452,0.6469490218391537,1.7523323029076363
2004-01-31,1.5497155979254338,1.3673473697035965,1.4832636769625012,0.6476796345229245,1.724087508109929
2004-02-29,1.6152832747769996,1.4136105224848317,1.556003197931133,0.7242065513086631,1.8887759731440616
2004-03-31,1.638452801088838,1.4285301265455619,1.562371098263577,0.7568319877260739,1.9374611402640023
2004-04-30,1.6718542392895992,1.4403806761266786,1.588910229518142,0.7895740279809124,2.0025444288616585
2004-05-31,1.6670600052134004,1.4299999554530964,1.5823686584836976,0.7878889041363741,1.984814196568807
2004-06-30,1.696667636737327,1.466054685909752,1.6085782473604453,0.851855184015388,2.1116077029098057
2004-07-31,1.700114292632791,1.4837466897693916,1.6189808549242062,0.8909147155863307,2.1668419168532913
2004-08-31,1.755861171681634,1.5262778288763652,1.6091065581695827,0.9767700095847288,2.3103752171127963
2004-09-30,1.7714380757130006,1.5265800390263604,1.633312934831747,1.006988442995833,2.360874190209172
2004-10-31,1.7553208183560802,1.5210424459193932,1.6077046910052935,1.0127533492782228,2.3244542293043047
2004-11-30,1.810802895844771,1.5410500992968268,1.651416926291018,1.0752301810758826,2.4654630522886007
2004-12-31,1.848915289444133,1.5853648942084553,1.6553335885510936,1.164125414524983,2.589303643024823
2005-01-31,1.8603719584507599,1.6209361444395582,1.655358235512003,1.1972584872023126,2.652665263215493
2005-02-28,1.8949526986763026,1.6410142430260708,1.68822026696635,1.2536526450570378,2.7613641414925287
2005-03-31,1.9098408108162768,1.659103033500751,1.7099039900389088,1.3106819320858372,2.8426852938328198
2005-04-30,1.921028237081467,1.63841061894934,1.7219865365914435,1.3446563812475334,2.8555193414045847
2005-05-31,1.9309697875660197,1.6462210996527087,1.7168394028447103,1.3977712817078662,2.891671714660066
2005-06-30,1.9836046153647335,1.6631615021085944,1.7142907448258526,1.4740859373517974,3.006884079648268
2005-07-31,1.9797448338655002,1.6472206822253088,1.6996256770110199,1.5294698028877372,2.9918498546624583
2005-08-31,1.9724300916335937,1.64974365700626,1.6957507164413301,1.495165743999256,2.969143271087318
2005-09-30,2.000580248592191,1.6492786288072943,1.7034729361707832,1.4642080753783036,2.9869547486350116
2005-10-31,1.9882192875626665,1.619609137494069,1.706211262247786,1.4329025066858165,2.9149653506502813
2005-11-30,1.971931058130753,1.6388849042169054,1.7292799762448725,1.4853433007369459,2.9723133281236684
2005-12-31,1.986669632307121,1.6503983634071153,1.7130691604967843,1.5067408351141351,3.0049055732465724
2006-01-31,1.9859746603543609,1.6554286726885978,1.7175517248869632,1.4816510321249663,3.008852702929796
2006-02-28,1.9951872112302587,1.6710049502806217,1.7381302674717665,1.5371780969954985,3.081181457942706
2006-03-31,1.9640863427025939,1.6689695935439983,1.7304230240875045,1.5302048649251114,3.0378276056766063
2006-04-30,2.004046201514541,1.6927686680632998,1.7724690977089477,1.5485081981170286,3.1512173188536536
2006-05-31,2.0381328188523646,1.715360034014515,1.7984697579359992,1.5839853859575992,3.273881423273149
2006-06-30,2.072852035434509,1.7319806616651,1.8367165800595193,1.6097527727331762,3.40106504737584
2006-07-31,2.10282152471637,1.7795765778818906,1.8787118796215712,1.678814976016825,3.6609462275533944
2006-08-31,2.0947657216731814,1.777526637544214,1.8780263660032637,1.649101100387651,3.5908660253591385
2006-09-30,2.1352543920435627,1.7842383646875344,1.9147284711029562,1.67894885160659,3.728918312409614
2006-10-31,2.0855362426806607,1.78569690708145,1.9029723287651636,1.6922445850141532,3.692554444169564
2006-11-30,2.108373635327078,1.773889743351373,1.9084705219059708,1.7001008872711796,3.7181451953789724
2006-12-31,2.1629928932073668,1.8123117794843706,1.9362392238023594,1.748492780916407,3.9175498390004306
2007-01-31,2.199747386472982,1.839772107925131,1.9639736636708847,1.7875869393509447,4.082846788765601
2007-02-28,2.226580879238077,1.8397395839236237,1.9852147991783846,1.7906780747483328,4.135121037208785
2007-03-31,2.2125135253795776,1.8466497094617587,1.9903854045580787,1.7911418354794244,4.135665353194807
2007-04-30,2.2324903350014966,1.867516502989573,1.9805826471490062,1.8121596500932142,4.212657109138339
2007-05-31,2.252148772657665,1.8772666669611013,1.992183373645457,1.829706165578076,4.2872570518787345
2007-06-30,2.2308404162245736,1.8762839553329576,1.9646636865151839,1.7940597031103829,4.164050510281359
2007-07-31,2.18624007995119,1.8378838333349858,1.9186709006359728,1.7386611623920063,3.8994667242453906
2007-08-31,2.1976590748176443,1.8399810939796166,1.93857134732787,1.730154727153206,3.9096304189766715
2007-09-30,2.1859285910587434,1.8546582306640544,1.9168608737029775,1.7012268486932476,3.8427668337732936
2007-10-31,2.1730173943268225,1.871638215236716,1.8748565945355158,1.7171359039817318,3.8686067629015284
2007-11-30,2.15968087496603,1.9034848272277558,1.8972980386802967,1.728008486516617,3.942633021619682
2007-12-31,2.1165466845781564,1.8623874346941487,1.8634566239653187,1.691187991710166,3.7422694482312036
2008-01-31,2.1250507348766314,1.8598402604080955,1.8873247859331785,1.7360610900120903,3.850720455620117
2008-02-29,2.052217843449685,1.8036705717741728,1.8684343538031407,1.7230480962228432,3.6592246289986186
2008-03-31,2.033424451287888,1.753984879400484,1.8833403241312994,1.716100620930115,3.5814720656469987
2008-04-30,2.070547344753225,1.7493989715468796,1.8781317049486366,1.7144134916204776,3.6051129318568673
2008-05-31,2.0938865511507725,1.7453503795244352,1.894725835813503,1.7213842369428054,3.650022613286586
2008-06-30,2.017644282441042,1.7185044050511231,1.8921680733070896,1.710315059452976,3.4942243943776763
2008-07-31,2.051770026127527,1.797321251694809,1.9537158262651455,1.7902531825537755,3.854644588573123
2008-08-31,2.091314337419592,1.820203676201182,1.9565215138936027,1.7780801362092298,3.918240039318589
2008-09-30,2.0985499156883036,1.8475027436635296,2.014285107128322,1.7793810631649485,4.016039960757154
2008-10-31,2.0926740315364225,1.8116906208514278,1.993789291790717,1.7152064135542173,3.7778728608730705
2008-11-30,2.0837824664391236,1.884589176060347,2.072752778013472,1.755056349593261,4.040941356444771
2008-12-31,2.001357555288143,1.9131760791667056,2.032706974084726,1.7562435605482076,3.945822199133313
2009-01-31,1.8971553595513342,1.8994003263954635,1.9128755209130666,1.7606576350454068,3.7071371565259823
2009-02-28,1.8632885895338493,1.8421769447329914,1.909777931103031,1.6663575707739393,3.4245112969428
2009-03-31,1.8655979575701669,1.8655512512516934,1.884864688421782,1.6685258675568613,3.4369688408892602
2009-04-30,1.8445217613588312,1.7531203003779783,1.7902748126248151,1.6010514572832584,3.091485674886475
2009-05-31,1.7822845296259573,1.7530177614066769,1.7396299091162493,1.56351664030514,2.931899167090245
2009-06-30,1.7725294014632726,1.780465039789952,1.722317814313573,1.593326343500288,3.004242158726303
2009-07-31,1.8430224227112721,1.8209753175233068,1.7669713601641406,1.5839929911210244,3.133095640848676
2009-08-31,1.8507317333788935,1.7881143559499535,1.842813211608576,1.5652308266942276,3.1011155823815257
2009-09-30,1.8693621590247518,1.821744930854645,1.8894147145226572,1.5677518181669414,3.1897735271802516
2009-10-31,1.8808568911491284,1.852603680880159,1.9249368047628665,1.5906098643594728,3.3050610939762795
2009-11-30,1.9403257490353436,1.895365292977376,1.9471646298527383,1.6063248511556616,3.4651794208537905
2009-12-31,1.9476415515373082,1.9230277004684422,1.9616058508293674,1.6294397183644422,3.5565811930536273
2010-01-31,1.9590892357850755,1.910589696663543,1.9401724920474381,1.6161214954348844,3.512825191012583
2010-02-28,1.9477465943021945,1.9132127280127407,1.963978970116015,1.640279650217402,3.5671070595131673
2010-03-31,1.9653954609791842,1.888128450906683,1.9672037604402728,1.6517509716444996,3.5829529334816352
2010-04-30,2.0166450165873586,1.9007199447359473,2.0212254173958812,1.6767261535013462,3.7387402073115203
2010-05-31,1.976094733449367,1.8717637970106888,1.9891127843928225,1.6691298046807048,3.6252492281314104
2010-06-30,1.9497696368805746,1.8965744647877345,1.9754659928957192,1.6837766742841616,3.6586965337271495
2010-07-31,1.9663118402195396,1.9076590350577445,2.0050494862299697,1.6923427923784744,3.728223441292769
2010-08-31,1.9485364455447907,1.912694215614704,2.0189187630960888,1.7033835294108512,3.747677668909622
2010-09-30,1.9874595143665303,1.9484957122810396,2.06727550012128,1.7092280695714048,3.880223460265384
2010-10-31,1.9889206382411455,1.9535736228571978,2.0935430211571435,1.7000490747931012,3.8796222806465526
2010-11-30,1.9656812452862835,1.9342404153904378,2.0863342033802366,1.7044714535591048,3.8319837261896446
2010-12-31,1.9942470866257598,1.9625082411813308,2.1317896301525208,1.7170377290092844,3.9540766070235644
2011-01-31,1.9961679167569455,1.997560143002842,2.112058489287211,1.7071376194560879,3.9650889018684943
2011-02-28,2.008564794147183,2.022741838499031,2.104937229647826,1.7534257563983353,4.092710455076866
2011-03-31,2.0209412352559197,2.0544202308629367,2.1505444437600483,1.7772802635455724,4.225309669407425
2011-04-30,2.06002975232587,2.089205030296822,2.1720491688505286,1.8034275434720592,4.383585784384479
2011-05-31,2.0740611189225655,2.1114451357832364,2.19042112871198,1.8157780002052277,4.467571119809757
2011-06-30,2.070147946829255,2.102368483841962,2.17642975940537,1.8079114830892842,4.4212028733816515
2011-07-31,2.0378966668652305,2.0478047571092794,2.115514088079521,1.8199691249260714,4.300570161738242
2011-08-31,2.005549336204299,2.069706081243799,2.1409157494485513,1.8289952336896709,4.325537393296024
2011-09-30,1.9854400139864774,2.0566468180557154,2.16606084968723,1.8061621557911867,4.230144189424319
2011-10-31,2.0084905117958187,2.1061368275555727,2.2168270274063464,1.8120687809253135,4.372092153753352
2011-11-30,2.014716532468565,2.148997101267673,2.2673549164976263,1.8292640207096253,4.505924270971388
2011-12-31,2.062759331294973,2.148517841918854,2.3163482667991544,1.8514442394582438,4.653070351556744
2012-01-31,2.082187931184899,2.1281954284954216,2.287650744658245,1.8126501564425088,4.544127643976312
2012-02-29,2.1067649081421207,2.1341758501954673,2.317316775749595,1.8021384120449,4.582009588878673
2012-03-31,2.1152813877479644,2.1203155288613074,2.328137714305792,1.8007454484001897,4.581295299546126
2012-04-30,2.1388217096399504,2.119731490231578,2.3332495293462836,1.8125927608396792,4.6420975321488935
2012-05-31,2.1685359494274343,2.157091857885267,2.349175816180016,1.839659727226058,4.802213736885786
2012-06-30,2.1549754913788193,2.203194682675656,2.434019752640124,1.8628620706933585,4.965736906763047
2012-07-31,2.1569824627848098,2.2076295893159443,2.4891480509105017,1.8423102963582667,4.937503202294806
2012-08-31,2.142741074449037,2.179342035297297,2.4577087563578335,1.838529169694493,4.843315195421391
2012-09-30,2.136982269391365,2.210919658985303,2.4906625364254036,1.8580711947564519,4.960642276419053
2012-10-31,2.0793215501649343,2.227719831173962,2.511396530395323,1.891950715283572,5.011647235226789
2012-11-30,2.0822951476444183,2.2182118968716344,2.5527097280584794,1.8839081652702607,5.001577759661235
2012-12-31,2.080023766864071,2.2172612209722478,2.5107884686607953,1.8519965953546909,4.8890892530452605
2013-01-31,2.129285005729629,2.252044323859274,2.592899398793,1.8807295658532812,5.128525687198906
2013-02-28,2.171693602674813,2.2927449448951256,2.6106206435595665,1.9280460079001531,5.379450041795033
2013-03-31,2.212679711591677,2.321528258221346,2.6526587132669524,1.978083307104261,5.65300100544603
2013-04-30,2.2613126423285546,2.3373193799241996,2.6829529157763368,2.009804423211106,5.873811941431446
2013-05-31,2.255120419786805,2.2677759983886148,2.6084773045779515,1.9513307624364506,5.5314832292649
2013-06-30,2.2576255371766334,2.291254947873036,2.603261675415486,1.9874663455745367,5.703583926038259
